Unnamed: 0,Nº Patrimônio,Produto,Descrição,Valor,Cód. Projeto,Projeto,Gestor,Coordenador,Situação,NF,Data Emissão da Nota,Data do Termo de Doação,Nº Termo de Doação
,2954.0,Projetor Multimídia,"Projetor
- Tecnologia compatível com Epson Powerlite E2 ou PowerLite U42
- Sistema de projeção: Tecnologia 3LCD de 3 chips
- Modo de projeção: Frontal / traseiro / teto
- Método de projeção: Matriz ativa TFT de polissilício
- Número de pixels: 786,432 dots (1024 x 768) x 3
- Brilho em cores - Saída de luz colorida: 3.400 lumens2
- Brilho em branco - Saída de luz branca: 3.400 lumens2
- Razão de aspecto: 4:3
- Resolução nativa: 1024 x 768 (XGA)
- Redimensionar: 1280 x 800 (WXGA), 1280 x 960 (SXGA2), 1280 x 1024 (SXGA3) 1366 x 768 (WXGA60-3), 1400 x 1050 (SXGA+),1440 x 900 (WXGA+)
- Tipo de lâmpada: 210 W UHE
- Razão de contraste: Até 15 000:1
- Reprodução de cor: Até 1,07 bilhão de cores
- Alcance do Throw-Ratio: 1.44 (Zoom: Wide), 1.95 (Zoom: Tele)
- Distância de projeção/ tamanho da tela: 30"" a 350"" (0,76 a 10,34 m)
- Tipo: Foco Manual
- Número F: 1.44
- Distância Focal: 16.7 mm
- Razão de zoom: Zoom digital: 1.0 – 1.35
- Voltagem: 100 – 240VAC ±10%, 50 / 60Hz AC
- Características: A/V Mute, Congelar, Dividir, Aspecto, Modo de Cor, Automático, Menu MHL, Volume
- Sinal de entrada: NTSC / NTSC4.43 / PAL / M-PAL / N-PAL / PAL60 / SECAM
- Interfaces: 1x USB-B, 1x HDMI, 2x Computador/Componente, 1x 
Vídeo, 1x RS-232c, 1x Saída de Monitor, Áudio 1 & 2, Áudio R & L, 1x Saída de Áudio
- Garantia: 12 meses de garantia",6920.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,910.0,2022-12-12,2025-12-10,Termo de doação Contrato nº 002-2025
,2955.0,Computador Notebook,"Notebook 
- Intel® Core™ I5 – 10210U, Quad core, Frequência: 1.60GHz até 4.20 GHz, 6MB Intel® Smart Cache
- 8GB RAM DDR4
- Nvidia® GeForce® MX 250 com 2 GB de memória GDDR5 
dedicada ou com tecnologia compatível
- Tamanho: 15,6” LED LCD com design ultrafino, Resolução: FHD (1920x1080), Anti reflexo
- 256GB SDD PCIe 3.0 x 2 NVMe (M.2 2280)
- Wireless (Wi-Fi) Compatível com IEEE 802.11ª/b/g/n/ac
- Sistema operacional Windows 10 Home 64, Português (Brasil)
",4500.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2956.0,Computador Notebook,"Notebook 
- Intel® Core™ I5 – 10210U, Quad core, Frequência: 1.60GHz até 4.20 GHz, 6MB Intel® Smart Cache
- 8GB RAM DDR4
- Nvidia® GeForce® MX 250 com 2 GB de memória GDDR5 
dedicada ou com tecnologia compatível
- Tamanho: 15,6” LED LCD com design ultrafino, Resolução: FHD (1920x1080), Anti reflexo
- 256GB SDD PCIe 3.0 x 2 NVMe (M.2 2280)
- Wireless (Wi-Fi) Compatível com IEEE 802.11ª/b/g/n/ac
- Sistema operacional Windows 10 Home 64, Português (Brasil)
",4500.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2957.0,Computador Notebook,"Notebook 
- Intel® Core™ I5 – 10210U, Quad core, Frequência: 1.60GHz até 4.20 GHz, 6MB Intel® Smart Cache
- 8GB RAM DDR4
- Nvidia® GeForce® MX 250 com 2 GB de memória GDDR5 
dedicada ou com tecnologia compatível
- Tamanho: 15,6” LED LCD com design ultrafino, Resolução: FHD (1920x1080), Anti reflexo
- 256GB SDD PCIe 3.0 x 2 NVMe (M.2 2280)
- Wireless (Wi-Fi) Compatível com IEEE 802.11ª/b/g/n/ac
- Sistema operacional Windows 10 Home 64, Português (Brasil)
",4500.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2958.0,Computador Notebook,"Notebook 
- Intel® Core™ I5 – 10210U, Quad core, Frequência: 1.60GHz até 4.20 GHz, 6MB Intel® Smart Cache
- 8GB RAM DDR4
- Nvidia® GeForce® MX 250 com 2 GB de memória GDDR5 
dedicada ou com tecnologia compatível
- Tamanho: 15,6” LED LCD com design ultrafino, Resolução: FHD (1920x1080), Anti reflexo
- 256GB SDD PCIe 3.0 x 2 NVMe (M.2 2280)
- Wireless (Wi-Fi) Compatível com IEEE 802.11ª/b/g/n/ac
- Sistema operacional Windows 10 Home 64, Português (Brasil)
",4500.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2959.0,Computador Notebook,"Notebook 
- Intel® Core™ I5 – 10210U, Quad core, Frequência: 1.60GHz até 4.20 GHz, 6MB Intel® Smart Cache
- 8GB RAM DDR4
- Nvidia® GeForce® MX 250 com 2 GB de memória GDDR5 
dedicada ou com tecnologia compatível
- Tamanho: 15,6” LED LCD com design ultrafino, Resolução: FHD (1920x1080), Anti reflexo
- 256GB SDD PCIe 3.0 x 2 NVMe (M.2 2280)
- Wireless (Wi-Fi) Compatível com IEEE 802.11ª/b/g/n/ac
- Sistema operacional Windows 10 Home 64, Português (Brasil)
",4500.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2960.0,Computador Notebook,"Notebook 
- Intel® Core™ I5 – 10210U, Quad core, Frequência: 1.60GHz até 4.20 GHz, 6MB Intel® Smart Cache
- 8GB RAM DDR4
- Nvidia® GeForce® MX 250 com 2 GB de memória GDDR5 
dedicada ou com tecnologia compatível
- Tamanho: 15,6” LED LCD com design ultrafino, Resolução: FHD (1920x1080), Anti reflexo
- 256GB SDD PCIe 3.0 x 2 NVMe (M.2 2280)
- Wireless (Wi-Fi) Compatível com IEEE 802.11ª/b/g/n/ac
- Sistema operacional Windows 10 Home 64, Português (Brasil)
",4500.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2961.0,Computador Notebook,"Notebook 
- Intel® Core™ I5 – 10210U, Quad core, Frequência: 1.60GHz até 4.20 GHz, 6MB Intel® Smart Cache
- 8GB RAM DDR4
- Nvidia® GeForce® MX 250 com 2 GB de memória GDDR5 
dedicada ou com tecnologia compatível
- Tamanho: 15,6” LED LCD com design ultrafino, Resolução: FHD (1920x1080), Anti reflexo
- 256GB SDD PCIe 3.0 x 2 NVMe (M.2 2280)
- Wireless (Wi-Fi) Compatível com IEEE 802.11ª/b/g/n/ac
- Sistema operacional Windows 10 Home 64, Português (Brasil)
",4500.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2962.0,Computador Notebook,"Notebook 
- Intel® Core™ I5 – 10210U, Quad core, Frequência: 1.60GHz até 4.20 GHz, 6MB Intel® Smart Cache
- 8GB RAM DDR4
- Nvidia® GeForce® MX 250 com 2 GB de memória GDDR5 
dedicada ou com tecnologia compatível
- Tamanho: 15,6” LED LCD com design ultrafino, Resolução: FHD (1920x1080), Anti reflexo
- 256GB SDD PCIe 3.0 x 2 NVMe (M.2 2280)
- Wireless (Wi-Fi) Compatível com IEEE 802.11ª/b/g/n/ac
- Sistema operacional Windows 10 Home 64, Português (Brasil)
",4500.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2963.0,Computador Notebook,"Notebook 
- Intel® Core™ I5 – 10210U, Quad core, Frequência: 1.60GHz até 4.20 GHz, 6MB Intel® Smart Cache
- 8GB RAM DDR4
- Nvidia® GeForce® MX 250 com 2 GB de memória GDDR5 
dedicada ou com tecnologia compatível
- Tamanho: 15,6” LED LCD com design ultrafino, Resolução: FHD (1920x1080), Anti reflexo
- 256GB SDD PCIe 3.0 x 2 NVMe (M.2 2280)
- Wireless (Wi-Fi) Compatível com IEEE 802.11ª/b/g/n/ac
- Sistema operacional Windows 10 Home 64, Português (Brasil)
",4500.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2964.0,Computador Notebook,"Notebook 
- Intel® Core™ I5 – 10210U, Quad core, Frequência: 1.60GHz até 4.20 GHz, 6MB Intel® Smart Cache
- 8GB RAM DDR4
- Nvidia® GeForce® MX 250 com 2 GB de memória GDDR5 
dedicada ou com tecnologia compatível
- Tamanho: 15,6” LED LCD com design ultrafino, Resolução: FHD (1920x1080), Anti reflexo
- 256GB SDD PCIe 3.0 x 2 NVMe (M.2 2280)
- Wireless (Wi-Fi) Compatível com IEEE 802.11ª/b/g/n/ac
- Sistema operacional Windows 10 Home 64, Português (Brasil)
",4500.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2965.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2966.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2967.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2968.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2969.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2970.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2971.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2972.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2973.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2974.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2975.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2976.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2977.0,Cadeira,"Cadeira Para Escritório Giratória
- Braço regulável
- Altura regulável
- Tipo de material do assento: Espuma",600.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,2166.0,2022-10-26,2025-12-10,Termo de doação Contrato nº 002-2025
,2978.0,Drone ,"Drone 
- Tecnologia compatível com DJI Mavic Air 2 - Fly more combo 
- Controle remoto
- 3 x bateria de vôo inteligente
- Carregador de bateria
- Cabo de alimentação AC
- 6 x par de hélices de baixo ruído
- Cabo RC USB Tipo C
- Cabo RC Relâmpago
- Cabo micro USB RC
- Protetor Gimbal
- Cabo USB Tipo C
- Par de manetes de controle sobressalentes
- Conjunto de filtros ND (ND16, ND64 e ND256)
- Hub de carregamento de bateria
- Bateria para adaptador de banco de energia
- Bolsa de ombro",10490.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,523.0,2022-11-11,2025-12-10,Termo de doação Contrato nº 002-2025
,2979.0,GPS,"GPS Portátil 
-Tecnologia compatível com Garmin eTrex 22x SA - Modelo: 010-
02256-03 
- Recursos especiais: ecursos especiais 
- Calories burned, Distance, speed, pace, time, Training history, 
GPS, Distance, postion, navegation, Activity monitoring 
- Número do modelo: 010-02256-03.",2140.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,523.0,2022-11-11,2025-12-10,Termo de doação Contrato nº 002-2025
,2980.0,GPS,"GPS Portátil 
-Tecnologia compatível com Garmin eTrex 22x SA - Modelo: 010-
02256-03 
- Recursos especiais: ecursos especiais 
- Calories burned, Distance, speed, pace, time, Training history, 
GPS, Distance, postion, navegation, Activity monitoring 
- Número do modelo: 010-02256-03.",2140.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,523.0,2022-11-11,2025-12-10,Termo de doação Contrato nº 002-2025
,2981.0,GPS,"GPS Portátil 
-Tecnologia compatível com Garmin eTrex 22x SA - Modelo: 010-
02256-03 
- Recursos especiais: ecursos especiais 
- Calories burned, Distance, speed, pace, time, Training history, 
GPS, Distance, postion, navegation, Activity monitoring 
- Número do modelo: 010-02256-03.",2140.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,523.0,2022-11-11,2025-12-10,Termo de doação Contrato nº 002-2025
,2982.0,GPS,"GPS Portátil 
-Tecnologia compatível com Garmin eTrex 22x SA - Modelo: 010-
02256-03 
- Recursos especiais: ecursos especiais 
- Calories burned, Distance, speed, pace, time, Training history, 
GPS, Distance, postion, navegation, Activity monitoring 
- Número do modelo: 010-02256-03.",2140.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,523.0,2022-11-11,2025-12-10,Termo de doação Contrato nº 002-2025
,2983.0,Rotuladora/ Etiquetadora ,Rotuladora/ Etiquetadora Eletrônico Portátil - Tecnologia compatível com Brother Pt-80,340.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1018.0,2022-11-28,2025-12-10,Termo de doação Contrato nº 002-2025
,2984.0,Óculos de Realidade Virtual ,"Óculos RV e RA 3D com fone e controle remoto
- 360 ° estimular e experiência de jogo imersiva;
- Som estéreo surround de 360 °;
- Alavanca de fone de ouvido ajustável;
- Lente ótica asférica da resina do diâmetro de 40mm;
- Imersão total 120 ° visual grande;
- Painel removível",247.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2985.0,Óculos de Realidade Virtual ,"Óculos RV e RA 3D com fone e controle remoto
- 360 ° estimular e experiência de jogo imersiva;
- Som estéreo surround de 360 °;
- Alavanca de fone de ouvido ajustável;
- Lente ótica asférica da resina do diâmetro de 40mm;
- Imersão total 120 ° visual grande;
- Painel removível",247.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2986.0,Óculos de Realidade Virtual ,"Óculos RV e RA 3D com fone e controle remoto
- 360 ° estimular e experiência de jogo imersiva;
- Som estéreo surround de 360 °;
- Alavanca de fone de ouvido ajustável;
- Lente ótica asférica da resina do diâmetro de 40mm;
- Imersão total 120 ° visual grande;
- Painel removível",247.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2987.0,Óculos de Realidade Virtual ,"Óculos RV e RA 3D com fone e controle remoto
- 360 ° estimular e experiência de jogo imersiva;
- Som estéreo surround de 360 °;
- Alavanca de fone de ouvido ajustável;
- Lente ótica asférica da resina do diâmetro de 40mm;
- Imersão total 120 ° visual grande;
- Painel removível",247.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
,2988.0,Óculos de Realidade Virtual ,"Óculos RV e RA 3D com fone e controle remoto
- 360 ° estimular e experiência de jogo imersiva;
- Som estéreo surround de 360 °;
- Alavanca de fone de ouvido ajustável;
- Lente ótica asférica da resina do diâmetro de 40mm;
- Imersão total 120 ° visual grande;
- Painel removível",247.0,73.0,IFAM 2021-020 - Espaço 4.0 - Itacoatiara (11279-8),Ana Carolina Góes Martins,Antônio Marcos Lima Xavier,Doado,1010.0,2022-10-10,2025-12-10,Termo de doação Contrato nº 002-2025
